Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,Product_Category,Product_Name,Sales_Channel,Quantity,Unit_Price,Discount_Rate,Revenue,Cost,Profit,Payment_Method,Customer_Rating,Is_Returned,Sales_Rep,Delivery_Days,Campaign_Source,Notes
ORD-100424,2025-11-12,CUST-1084,Small Business,West,Furniture,Filing Cabinet,Online,7,211.86,0.0,1483.03,1155.18,327.85,Credit Card,3.1,False,H. Navarro,6,Email,
ORD-100425,2025-06-29,CUST-1033,Corporate,North,Services,Support Contract,Partner,3,1183.41,0.05,3372.73,2157.5,1215.22,Credit Card,5.0,False,F. Tan,10,Trade Show,Follow-up required
ORD-100426,2025-11-29,CUST-1159,Consumer,Central,Technology,Wireless Headset,Retail Store,9,139.08,0.1,1126.53,698.71,427.82,Purchase Order,4.7,False,G. Ramos,7,Email,
ORD-100427,2025-06-24,CUST-1061,Consumer,North,Office Supplies,Desk Organizer,Partner,7,26.31,0.1,165.77,125.44,40.33,Credit Card,3.9,False,H. Navarro,6,Social,Follow-up required
ORD-100428,2025-10-12,CUST-1028,Corporate,Central,Technology,4K Monitor,Partner,3,490.59,0.05,1398.2,1081.31,316.89,Mobile Wallet,5.0,False,H. Navarro,2,,Follow-up required
ORD-100429,2025-12-05,CUST-1038,Corporate,South,Technology,Laptop Pro 14,Partner,4,1321.18,0.0,5284.7,4166.38,1118.32,Mobile Wallet,3.9,False,G. Ramos,1,Trade Show,
ORD-100430,2025-10-23,CUST-1078,Small Business,East,Services,Installation Service,Online,4,238.49,0.2,763.16,453.09,310.07,Credit Card,4.0,False,G. Ramos,5,Search,Follow-up required
ORD-100431,2025-05-31,CUST-1073,Consumer,South,Technology,Wireless Headset,Partner,9,149.93,0.0,1349.36,1085.94,263.41,Purchase Order,4.6,True,F. Tan,12,Direct,
ORD-100432,2025-07-15,CUST-1036,Consumer,Central,Services,Support Contract,Partner,7,1155.88,0.15,6877.47,4826.17,2051.3,Mobile Wallet,4.0,False,G. Ramos,3,Search,Priority client
ORD-100433,2025-05-28,CUST-1125,Corporate,West,Office Supplies,Ink Cartridge Pack,Retail Store,1,117.17,0.0,117.17,72.13,45.04,Credit Card,4.8,False,C. Reyes,3,Direct,New account
ORD-100434,2025-08-01,CUST-1142,Small Business,West,Services,Data Migration,Corporate Sales,7,941.4,0.15,5601.33,3941.9,1659.43,Bank Transfer,4.4,False,C. Reyes,9,Referral,Priority client
ORD-100435,2025-11-06,CUST-1106,Corporate,Central,Technology,Cloud Security Suite,Corporate Sales,8,896.99,0.2,5740.77,4248.44,1492.33,Credit Card,4.9,False,A. Cruz,9,Trade Show,
ORD-100436,2025-09-05,CUST-1135,Small Business,West,Furniture,Executive Chair,Online,10,459.84,0.1,4138.57,3069.26,1069.31,Credit Card,3.3,False,D. Lim,2,Referral,
ORD-100437,2025-11-19,CUST-1003,Small Business,West,Technology,Cloud Security Suite,Partner,10,983.49,0.05,9343.16,5629.59,3713.57,Mobile Wallet,3.6,False,G. Ramos,6,Social,Follow-up required
ORD-100438,2025-05-31,CUST-1145,Small Business,North,Furniture,Standing Desk,Partner,1,675.31,0.2,540.25,336.31,203.94,Bank Transfer,5.0,False,A. Cruz,5,Direct,New account
ORD-100439,2025-05-30,CUST-1072,Small Business,South,Technology,Wireless Headset,Corporate Sales,8,154.74,0.0,1237.92,967.0,270.92,Mobile Wallet,4.2,False,E. Garcia,2,Email,
ORD-100440,2025-02-27,CUST-1045,Small Business,South,Office Supplies,Desk Organizer,Partner,12,28.98,0.0,347.8,253.3,94.5,Bank Transfer,4.4,False,A. Cruz,6,Social,
ORD-100441,2025-02-13,CUST-1099,Consumer,West,Office Supplies,Desk Organizer,Retail Store,3,31.14,0.1,84.08,60.28,23.8,Bank Transfer,4.9,False,F. Tan,7,Email,
ORD-100442,2025-11-25,CUST-1122,Corporate,Central,Furniture,Executive Chair,Retail Store,1,461.19,0.0,461.19,340.42,120.77,Purchase Order,5.0,False,G. Ramos,8,Referral,
ORD-100443,2025-05-15,CUST-1081,Corporate,North,Office Supplies,Desk Organizer,Online,7,28.38,0.0,198.69,146.3,52.4,Mobile Wallet,4.3,False,G. Ramos,8,Trade Show,Priority client
ORD-100444,2025-11-30,CUST-1150,Small Business,West,Furniture,Filing Cabinet,Retail Store,5,240.87,0.05,1144.15,676.85,467.31,Bank Transfer,3.5,False,F. Tan,5,Direct,New account
ORD-100445,2025-12-20,CUST-1106,Consumer,Central,Office Supplies,Ergonomic Notebook,Online,9,19.72,0.0,177.46,120.26,57.2,Purchase Order,4.3,False,F. Tan,2,Search,
ORD-100446,2025-05-26,CUST-1056,Corporate,North,Furniture,Standing Desk,Online,1,637.43,0.0,637.43,482.68,154.75,Credit Card,4.4,False,C. Reyes,1,Referral,Follow-up required
ORD-100447,2025-12-03,CUST-1020,Corporate,West,Office Supplies,Premium Paper,Corporate Sales,12,41.95,0.0,503.43,340.82,162.61,Purchase Order,5.0,False,F. Tan,8,Social,New account
ORD-100448,2025-03-24,CUST-1068,Consumer,West,Technology,Wireless Headset,Online,1,158.17,0.1,142.36,108.61,33.75,Purchase Order,3.2,False,D. Lim,1,Trade Show,
ORD-100449,2025-07-21,CUST-1158,Corporate,North,Office Supplies,Printer Toner,Partner,2,179.07,0.0,358.13,245.16,112.98,Mobile Wallet,4.0,False,B. Santos,7,Email,
ORD-100450,2025-02-07,CUST-1039,Corporate,North,Technology,Cloud Security Suite,Online,12,907.0,0.05,10339.79,6011.37,4328.42,Purchase Order,4.2,False,E. Garcia,1,Search,Priority client
ORD-100451,2025-12-25,CUST-1112,Small Business,North,Furniture,Meeting Table,Retail Store,10,770.97,0.0,7709.69,5149.69,2560.0,Credit Card,5.0,False,G. Ramos,8,Direct,Priority client
ORD-100452,2025-09-04,CUST-1015,Corporate,North,Technology,Cloud Security Suite,Corporate Sales,9,878.96,0.05,7515.13,5168.05,2347.08,Mobile Wallet,3.5,False,B. Santos,5,Referral,Priority client
ORD-100453,2025-05-29,CUST-1100,Consumer,East,Office Supplies,Ink Cartridge Pack,Partner,9,122.23,0.0,1100.06,736.58,363.48,Credit Card,5.0,False,H. Navarro,4,Direct,
ORD-100454,2025-04-08,CUST-1126,Small Business,North,Office Supplies,Premium Paper,Corporate Sales,4,39.93,0.0,159.73,110.41,49.32,Purchase Order,4.9,False,H. Navarro,10,Email,
ORD-100455,2025-01-19,CUST-1134,Small Business,Central,Furniture,Executive Chair,Retail Store,6,477.24,0.2,2290.77,1803.29,487.47,Bank Transfer,2.2,True,B. Santos,4,Email,
ORD-100456,2025-03-14,CUST-1013,Small Business,North,Services,Consulting Hours,Partner,8,162.92,0.15,1107.88,733.3,374.57,Bank Transfer,5.0,True,B. Santos,4,Email,
ORD-100457,2025-02-28,CUST-1103,Small Business,North,Services,Data Migration,Retail Store,10,927.24,0.0,9272.37,6265.5,3006.87,Mobile Wallet,4.9,True,D. Lim,8,Email,
ORD-100458,2025-10-31,CUST-1095,Corporate,South,Office Supplies,Ergonomic Notebook,Partner,2,18.39,0.0,36.78,28.08,8.7,Bank Transfer,5.0,False,A. Cruz,7,Search,
ORD-100459,2025-02-21,CUST-1023,Corporate,Central,Services,Installation Service,Corporate Sales,1,265.65,0.1,239.08,179.88,59.21,Purchase Order,4.7,False,H. Navarro,1,Direct,
ORD-100460,2025-03-06,CUST-1045,Corporate,North,Office Supplies,Ink Cartridge Pack,Retail Store,11,122.38,0.05,1278.89,1026.29,252.6,Purchase Order,4.3,False,B. Santos,7,Direct,
ORD-100461,2025-06-04,CUST-1025,Corporate,East,Furniture,Meeting Table,Retail Store,1,728.73,0.15,619.42,498.18,121.24,Purchase Order,3.5,False,D. Lim,2,Social,Follow-up required
ORD-100462,2025-01-28,CUST-1046,Consumer,North,Office Supplies,Premium Paper,Online,3,38.89,0.2,93.34,59.89,33.45,Mobile Wallet,3.9,False,E. Garcia,8,Search,Priority client
ORD-100463,2025-08-11,CUST-1008,Small Business,Central,Furniture,Filing Cabinet,Online,10,209.58,0.1,1886.2,1233.1,653.1,Credit Card,4.2,True,D. Lim,3,Direct,
ORD-100464,2025-08-16,CUST-1029,Small Business,South,Furniture,Meeting Table,Online,4,768.85,0.2,2460.31,1787.37,672.94,Bank Transfer,5.0,False,G. Ramos,6,Search,
ORD-100465,2025-07-12,CUST-1056,Corporate,West,Office Supplies,Premium Paper,Retail Store,8,40.69,0.15,276.66,178.57,98.1,Purchase Order,3.4,False,F. Tan,7,Search,
ORD-100466,2025-08-23,CUST-1146,Consumer,East,Office Supplies,Ergonomic Notebook,Retail Store,5,16.85,0.0,84.26,62.65,21.62,Credit Card,3.9,False,H. Navarro,1,Referral,
ORD-100467,2025-08-03,CUST-1148,Corporate,South,Office Supplies,Ergonomic Notebook,Online,4,16.85,0.05,64.04,45.22,18.83,Purchase Order,3.6,False,H. Navarro,10,Search,
ORD-100468,2025-10-30,CUST-1084,Small Business,Central,Services,Support Contract,Retail Store,5,1216.15,0.0,6080.77,3901.27,2179.5,Bank Transfer,4.3,False,A. Cruz,4,Referral,
ORD-100469,2025-01-23,CUST-1026,Small Business,West,Technology,4K Monitor,Retail Store,12,501.5,0.15,5115.27,3560.49,1554.78,Credit Card,4.3,True,A. Cruz,13,Direct,Priority client
ORD-100470,2025-07-28,CUST-1123,Corporate,East,Office Supplies,Ink Cartridge Pack,Retail Store,6,117.22,0.05,668.15,489.06,179.09,Purchase Order,5.0,False,A. Cruz,2,Referral,
ORD-100471,2025-08-26,CUST-1019,Small Business,East,Office Supplies,Printer Toner,Online,3,184.26,0.05,525.13,380.4,144.73,Mobile Wallet,4.1,False,G. Ramos,1,Social,
ORD-100472,2025-12-24,CUST-1094,Consumer,North,Office Supplies,Premium Paper,Partner,10,36.88,0.05,350.35,221.03,129.32,Mobile Wallet,4.1,False,H. Navarro,1,Trade Show,Follow-up required
ORD-100473,2025-01-21,CUST-1053,Consumer,East,Furniture,Filing Cabinet,Retail Store,3,223.86,0.2,537.27,364.61,172.65,Credit Card,3.2,False,H. Navarro,2,Direct,Follow-up required
ORD-100474,2025-10-25,CUST-1109,Small Business,North,Office Supplies,Ink Cartridge Pack,Online,6,136.24,0.05,776.55,501.62,274.94,Mobile Wallet,3.6,False,F. Tan,9,Referral,New account
ORD-100475,2025-09-06,CUST-1116,Corporate,East,Technology,4K Monitor,Online,12,488.62,0.15,4983.88,3397.5,1586.38,Bank Transfer,3.6,False,H. Navarro,9,Email,
ORD-100476,2025-02-11,CUST-1038,Small Business,South,Services,Installation Service,Retail Store,5,256.19,0.0,1280.96,881.85,399.12,Credit Card,4.3,False,E. Garcia,5,Referral,
ORD-100477,2025-12-16,CUST-1049,Consumer,North,Office Supplies,Printer Toner,Retail Store,6,171.93,0.1,928.41,575.91,352.49,Mobile Wallet,4.6,False,G. Ramos,1,Trade Show,
ORD-100478,2025-06-25,CUST-1118,Small Business,Central,Furniture,Meeting Table,Retail Store,10,753.74,0.2,6029.88,3635.85,2394.03,Mobile Wallet,4.4,False,C. Reyes,9,Social,Priority client
ORD-100479,2025-04-27,CUST-1043,Corporate,South,Services,Training Package,Corporate Sales,5,407.13,0.0,2035.64,1494.31,541.33,Bank Transfer,4.8,False,C. Reyes,5,Direct,Priority client
ORD-100480,2025-12-21,CUST-1067,Small Business,South,Office Supplies,Ink Cartridge Pack,Retail Store,4,122.08,0.0,488.34,329.05,159.29,Credit Card,5.0,True,F. Tan,8,Social,Priority client
ORD-100481,2025-03-17,CUST-1104,Small Business,South,Furniture,Meeting Table,Partner,9,814.1,0.0,7326.88,5123.13,2203.75,Mobile Wallet,3.5,False,C. Reyes,2,Email,
ORD-100482,2025-10-07,CUST-1038,Corporate,West,Furniture,Filing Cabinet,Corporate Sales,8,215.86,0.05,1640.5,1234.02,406.48,Credit Card,5.0,False,H. Navarro,10,Email,New account
ORD-100483,2025-03-13,CUST-1092,Consumer,East,Technology,Wireless Headset,Online,1,154.73,0.1,139.26,113.9,25.36,Bank Transfer,4.5,False,D. Lim,4,Social,Priority client
ORD-100484,2025-04-11,CUST-1101,Consumer,West,Technology,Laptop Pro 14,Corporate Sales,9,1240.33,0.1,10046.65,6018.55,4028.1,Credit Card,5.0,False,F. Tan,2,Referral,
ORD-100485,2025-03-17,CUST-1115,Corporate,North,Services,Training Package,Retail Store,7,412.71,0.05,2744.52,2180.81,563.71,Purchase Order,3.7,True,G. Ramos,9,Referral,
ORD-100486,2025-05-28,CUST-1023,Consumer,South,Office Supplies,Printer Toner,Corporate Sales,12,159.76,0.1,1725.42,1147.75,577.67,Purchase Order,3.3,False,F. Tan,10,Email,Follow-up required
ORD-100487,2025-10-30,CUST-1045,Corporate,West,Services,Consulting Hours,Retail Store,1,164.5,0.1,148.05,104.31,43.74,Bank Transfer,4.3,False,C. Reyes,5,Referral,Priority client
ORD-100488,2025-05-29,CUST-1119,Consumer,North,Services,Consulting Hours,Online,5,193.68,0.15,823.15,606.01,217.14,Bank Transfer,2.9,False,E. Garcia,9,Social,New account
ORD-100489,2025-11-24,CUST-1126,Corporate,South,Services,Consulting Hours,Online,11,181.19,0.2,1594.44,1048.89,545.55,Credit Card,5.0,False,E. Garcia,7,Referral,
ORD-100490,2025-02-04,CUST-1122,Corporate,North,Furniture,Storage Shelf,Corporate Sales,8,328.55,0.15,2234.14,1650.67,583.46,Credit Card,3.2,False,E. Garcia,5,Search,New account
ORD-100491,2025-10-25,CUST-1042,Consumer,East,Technology,Business Tablet,Corporate Sales,6,707.08,0.1,3818.22,2884.12,934.1,Purchase Order,3.6,False,F. Tan,3,Email,
ORD-100492,2025-05-29,CUST-1025,Corporate,South,Furniture,Storage Shelf,Corporate Sales,11,302.73,0.0,3329.98,2696.72,633.26,Mobile Wallet,4.1,False,E. Garcia,3,Social,
ORD-100493,2025-12-17,CUST-1036,Corporate,East,Furniture,Executive Chair,Corporate Sales,9,457.24,0.15,3497.92,2608.05,889.87,Purchase Order,4.2,False,G. Ramos,3,Social,
ORD-100494,2025-03-25,CUST-1144,Corporate,Central,Technology,Business Tablet,Online,3,642.62,0.15,1638.67,1127.55,511.12,Purchase Order,3.0,False,H. Navarro,4,Email,
ORD-100495,2025-03-01,CUST-1114,Corporate,Central,Office Supplies,Premium Paper,Corporate Sales,8,41.0,0.05,311.59,206.71,104.87,Bank Transfer,4.9,False,E. Garcia,6,Email,
ORD-100496,2025-03-02,CUST-1054,Consumer,North,Office Supplies,Ink Cartridge Pack,Partner,12,140.02,0.0,1680.25,1069.17,611.08,Credit Card,4.6,False,B. Santos,5,Email,
ORD-100497,2025-09-05,CUST-1031,Small Business,North,Services,Consulting Hours,Online,4,176.38,0.0,705.5,435.0,270.5,Mobile Wallet,5.0,True,A. Cruz,10,Email,Priority client
ORD-100498,2025-03-05,CUST-1038,Corporate,East,Office Supplies,Desk Organizer,Corporate Sales,4,29.12,0.0,116.49,85.0,31.49,Mobile Wallet,4.2,False,C. Reyes,1,Trade Show,
ORD-100499,2025-11-10,CUST-1004,Corporate,South,Office Supplies,Desk Organizer,Retail Store,10,26.62,0.0,266.17,202.63,63.54,Mobile Wallet,4.2,False,C. Reyes,10,Trade Show,
ORD-100500,2025-01-03,CUST-1113,Corporate,North,Technology,Business Tablet,Retail Store,9,738.43,0.2,5316.68,3988.03,1328.64,Mobile Wallet,4.0,False,G. Ramos,10,Referral,
ORD-100501,2025-04-20,CUST-1035,Small Business,East,Office Supplies,Printer Toner,Corporate Sales,2,153.32,0.05,291.31,190.15,101.16,Credit Card,3.5,False,B. Santos,2,Social,Follow-up required
ORD-100502,2025-09-10,CUST-1114,Consumer,Central,Technology,4K Monitor,Partner,5,421.15,0.1,1895.16,1525.35,369.8,Mobile Wallet,3.1,False,G. Ramos,5,Search,New account
ORD-100503,2025-02-05,CUST-1027,Small Business,West,Services,Training Package,Online,3,454.84,0.0,1364.53,891.48,473.05,Credit Card,3.3,False,C. Reyes,8,Referral,New account
ORD-100504,2025-07-25,CUST-1153,Small Business,North,Technology,Business Tablet,Retail Store,2,713.06,0.05,1354.82,953.47,401.35,Purchase Order,2.5,False,H. Navarro,6,Social,
ORD-100505,2025-10-25,CUST-1131,Small Business,South,Furniture,Meeting Table,Partner,6,866.02,0.1,4676.5,3270.14,1406.36,Credit Card,4.2,False,B. Santos,7,Social,Priority client
ORD-100506,2025-09-08,CUST-1007,Consumer,West,Services,Installation Service,Corporate Sales,11,244.03,0.0,2684.34,2122.55,561.8,Bank Transfer,4.0,True,E. Garcia,2,Trade Show,Priority client
ORD-100507,2025-11-16,CUST-1076,Corporate,West,Technology,Laptop Pro 14,Partner,11,1394.62,0.15,13039.71,10085.2,2954.51,Mobile Wallet,3.6,False,F. Tan,8,Trade Show,
ORD-100508,2025-10-07,CUST-1097,Small Business,West,Technology,Laptop Pro 14,Online,7,1190.12,0.0,8330.86,5637.62,2693.24,Credit Card,4.8,False,C. Reyes,6,Trade Show,
ORD-100509,2025-12-04,CUST-1029,Corporate,West,Furniture,Standing Desk,Partner,8,587.93,0.1,4233.09,3161.22,1071.87,Purchase Order,4.1,False,C. Reyes,7,Trade Show,Priority client
ORD-100510,2025-01-29,CUST-1091,Small Business,East,Services,Training Package,Online,8,462.69,0.15,3146.27,2445.9,700.38,Credit Card,4.1,False,A. Cruz,10,Search,New account
ORD-100511,2025-07-07,CUST-1089,Small Business,West,Furniture,Storage Shelf,Corporate Sales,1,277.02,0.2,221.62,174.39,47.23,Credit Card,4.1,False,D. Lim,2,Search,Priority client
ORD-100512,2025-05-01,CUST-1044,Consumer,Central,Furniture,Storage Shelf,Corporate Sales,2,305.35,0.2,488.57,373.05,115.52,Credit Card,4.7,True,H. Navarro,6,Direct,
ORD-100513,2025-08-05,CUST-1097,Corporate,West,Services,Training Package,Corporate Sales,1,420.74,0.2,336.59,235.82,100.77,Credit Card,3.3,False,H. Navarro,1,Email,
ORD-100514,2025-12-20,CUST-1158,Small Business,East,Office Supplies,Ergonomic Notebook,Partner,8,17.52,0.15,119.16,71.06,48.1,Bank Transfer,3.9,False,H. Navarro,6,Direct,
ORD-100515,2025-02-08,CUST-1058,Corporate,North,Office Supplies,Ergonomic Notebook,Online,5,16.29,0.0,81.46,49.89,31.57,Mobile Wallet,4.1,False,E. Garcia,10,Email,Priority client
ORD-100516,2025-10-18,CUST-1077,Small Business,Central,Services,Support Contract,Corporate Sales,4,1311.8,0.05,4984.83,3408.62,1576.21,Bank Transfer,,False,G. Ramos,5,Referral,Follow-up required
ORD-100517,2025-05-09,CUST-1048,Corporate,West,Services,Data Migration,Retail Store,3,914.25,0.0,2742.74,1923.96,818.78,Purchase Order,3.4,False,E. Garcia,9,Direct,
ORD-100518,2025-09-30,CUST-1038,Consumer,South,Services,Data Migration,Corporate Sales,12,976.76,0.2,9376.87,5924.77,3452.1,Purchase Order,4.0,True,G. Ramos,7,Social,Priority client
ORD-100519,2025-02-02,CUST-1154,Consumer,West,Office Supplies,Printer Toner,Retail Store,5,173.04,0.05,821.95,604.99,216.96,Credit Card,3.9,False,C. Reyes,5,Search,New account
ORD-100520,2025-01-15,CUST-1010,Consumer,South,Office Supplies,Ergonomic Notebook,Corporate Sales,8,16.41,0.1,118.15,96.74,21.41,Bank Transfer,5.0,False,A. Cruz,7,Social,Priority client
ORD-100521,2025-05-23,CUST-1022,Small Business,Central,Office Supplies,Premium Paper,Corporate Sales,12,35.55,0.1,383.95,286.74,97.21,Credit Card,3.6,False,G. Ramos,1,Social,
ORD-100522,2025-12-10,CUST-1129,Consumer,Central,Technology,4K Monitor,Corporate Sales,12,476.64,0.0,5719.68,3402.93,2316.76,Purchase Order,3.9,False,B. Santos,10,Search,New account
ORD-100523,2025-11-04,CUST-1056,Consumer,North,Technology,Wireless Headset,Retail Store,6,149.28,0.15,761.33,623.69,137.64,Bank Transfer,4.4,False,E. Garcia,4,Referral,Priority client
ORD-100524,2025-07-29,CUST-1140,Small Business,West,Furniture,Storage Shelf,Retail Store,1,287.41,0.1,258.67,188.76,69.91,Mobile Wallet,5.0,False,C. Reyes,2,Social,
ORD-100525,2025-09-01,CUST-1014,Corporate,South,Furniture,Filing Cabinet,Corporate Sales,1,220.18,0.2,176.15,120.18,55.97,Purchase Order,3.1,False,E. Garcia,10,Direct,
ORD-100526,2025-12-25,CUST-1101,Small Business,East,Furniture,Executive Chair,Online,9,476.07,0.0,4284.6,2910.92,1373.68,Bank Transfer,3.9,False,E. Garcia,7,Search,
ORD-100527,2025-03-24,CUST-1021,Small Business,West,Services,Training Package,Partner,11,479.48,0.1,4746.84,3588.93,1157.91,Mobile Wallet,3.7,False,G. Ramos,5,Email,
ORD-100528,2025-03-24,CUST-1084,Small Business,North,Furniture,Storage Shelf,Online,2,270.25,0.05,513.47,329.83,183.64,Bank Transfer,2.2,False,H. Navarro,9,Direct,New account
ORD-100529,2025-03-11,CUST-1029,Consumer,South,Technology,4K Monitor,Retail Store,4,482.89,0.2,1545.26,947.1,598.16,Purchase Order,3.0,False,F. Tan,10,Referral,
ORD-100530,2025-09-02,CUST-1073,Consumer,North,Office Supplies,Ergonomic Notebook,Partner,3,16.24,0.2,38.98,24.87,14.12,Mobile Wallet,4.2,False,C. Reyes,6,Referral,
ORD-100531,2025-07-13,CUST-1119,Consumer,East,Office Supplies,Premium Paper,Retail Store,1,42.71,0.15,36.31,28.04,8.26,Credit Card,4.1,False,G. Ramos,4,Trade Show,
ORD-100532,2025-08-08,CUST-1004,Corporate,Central,Furniture,Standing Desk,Partner,2,579.9,0.05,1101.82,783.96,317.86,Purchase Order,4.5,False,H. Navarro,10,Email,
ORD-100533,2025-04-25,CUST-1111,Consumer,Central,Office Supplies,Ink Cartridge Pack,Retail Store,5,127.82,0.05,607.16,475.19,131.97,Mobile Wallet,4.1,False,D. Lim,7,Referral,
ORD-100534,2025-04-03,CUST-1116,Consumer,East,Services,Installation Service,Partner,1,232.5,0.05,220.88,145.32,75.56,Credit Card,3.4,False,A. Cruz,4,Referral,Follow-up required
ORD-100535,2025-03-10,CUST-1153,Small Business,North,Furniture,Meeting Table,Online,11,836.93,0.0,9206.23,6391.37,2814.86,Credit Card,3.1,False,A. Cruz,7,Social,New account
ORD-100536,2025-05-01,CUST-1012,Consumer,East,Services,Training Package,Partner,10,446.35,0.2,3570.8,2743.82,826.98,Mobile Wallet,2.9,False,G. Ramos,10,Direct,New account
ORD-100537,2025-07-09,CUST-1127,Small Business,West,Office Supplies,Desk Organizer,Retail Store,1,31.27,0.15,26.58,21.51,5.07,Credit Card,3.6,False,F. Tan,3,Direct,Follow-up required
ORD-100538,2025-09-29,CUST-1072,Corporate,East,Services,Installation Service,Partner,5,259.41,0.0,1297.03,888.5,408.53,Mobile Wallet,4.9,False,E. Garcia,3,Trade Show,Priority client
ORD-100539,2025-05-16,CUST-1039,Corporate,West,Furniture,Meeting Table,Online,3,759.8,0.05,2165.42,1692.94,472.47,Bank Transfer,5.0,False,C. Reyes,8,Email,
ORD-100540,2025-04-28,CUST-1030,Small Business,North,Office Supplies,Premium Paper,Partner,8,40.24,0.05,305.85,243.1,62.75,Mobile Wallet,3.6,False,H. Navarro,8,Referral,Priority client
ORD-100541,2025-09-10,CUST-1044,Corporate,Central,Technology,Business Tablet,Corporate Sales,2,718.11,0.05,1364.4,992.39,372.01,Bank Transfer,4.1,False,A. Cruz,5,Trade Show,
ORD-100542,2025-10-20,CUST-1007,Small Business,North,Office Supplies,Printer Toner,Partner,2,157.18,0.0,314.35,237.96,76.39,Mobile Wallet,3.5,False,B. Santos,2,Social,
ORD-100543,2025-03-20,CUST-1069,Corporate,North,Technology,Laptop Pro 14,Corporate Sales,8,1302.18,0.2,8333.92,6194.23,2139.7,Credit Card,3.8,False,H. Navarro,8,Social,New account
ORD-100544,2025-10-19,CUST-1019,Corporate,Central,Office Supplies,Ink Cartridge Pack,Partner,1,117.94,0.2,94.35,55.0,39.35,Credit Card,4.2,False,G. Ramos,1,Social,New account
ORD-100545,2025-04-02,CUST-1104,Small Business,South,Office Supplies,Printer Toner,Online,2,184.43,0.0,368.86,279.23,89.63,Mobile Wallet,3.1,False,H. Navarro,3,Referral,Priority client
ORD-100546,2025-06-08,CUST-1126,Small Business,West,Office Supplies,Ergonomic Notebook,Partner,11,17.46,0.0,192.05,147.09,44.96,Mobile Wallet,3.4,False,G. Ramos,9,Email,
ORD-100547,2025-08-05,CUST-1132,Small Business,West,Furniture,Storage Shelf,Retail Store,3,308.65,0.1,833.35,520.39,312.97,Bank Transfer,5.0,False,H. Navarro,2,Trade Show,
ORD-100548,2025-11-19,CUST-1039,Consumer,East,Technology,Wireless Headset,Retail Store,8,142.0,0.1,1022.39,598.12,424.26,Purchase Order,4.6,False,E. Garcia,8,Trade Show,
ORD-100549,2025-01-25,CUST-1119,Corporate,Central,Technology,Laptop Pro 14,Corporate Sales,9,1190.45,0.0,10714.03,8702.86,2011.17,Mobile Wallet,4.8,False,E. Garcia,7,Trade Show,
ORD-100550,2025-02-11,CUST-1101,Consumer,North,Technology,Laptop Pro 14,Partner,12,1331.39,0.2,12781.32,8584.77,4196.55,Mobile Wallet,3.5,False,F. Tan,3,Trade Show,
ORD-100551,2025-08-21,CUST-1048,Consumer,Central,Services,Data Migration,Corporate Sales,5,894.08,0.05,4246.88,2586.92,1659.97,Credit Card,5.0,False,G. Ramos,3,Trade Show,
ORD-100552,2025-01-10,CUST-1104,Corporate,Central,Technology,4K Monitor,Partner,2,472.21,0.0,944.42,667.96,276.46,Mobile Wallet,4.5,False,F. Tan,8,Direct,Priority client
ORD-100553,2025-12-11,CUST-1005,Corporate,South,Services,Training Package,Online,2,408.78,0.0,817.55,664.21,153.34,Bank Transfer,3.6,False,H. Navarro,4,Direct,
ORD-100554,2025-03-16,CUST-1119,Consumer,West,Office Supplies,Printer Toner,Partner,11,185.22,0.15,1731.84,1254.63,477.2,Credit Card,4.8,False,B. Santos,5,Search,
ORD-100555,2025-03-20,CUST-1052,Small Business,Central,Services,Support Contract,Partner,8,1219.78,0.0,9758.25,7411.76,2346.49,Credit Card,4.5,False,F. Tan,10,Email,
ORD-100556,2025-02-22,CUST-1010,Small Business,West,Services,Support Contract,Partner,8,1110.74,0.2,7108.76,4700.2,2408.56,Purchase Order,4.9,False,D. Lim,9,Direct,
ORD-100557,2025-02-01,CUST-1107,Small Business,North,Technology,4K Monitor,Partner,10,498.3,0.05,4733.83,3000.81,1733.02,Mobile Wallet,3.3,False,H. Navarro,5,Direct,New account
ORD-100558,2025-08-12,CUST-1060,Corporate,South,Technology,Business Tablet,Corporate Sales,5,690.53,0.2,2762.12,2008.35,753.77,Purchase Order,2.6,False,C. Reyes,6,Social,Priority client
ORD-100559,2025-12-31,CUST-1042,Corporate,South,Services,Support Contract,Corporate Sales,11,1306.34,0.2,11495.78,7331.62,4164.16,Credit Card,3.9,False,H. Navarro,8,Search,
ORD-100560,2025-03-30,CUST-1078,Consumer,South,Office Supplies,Ink Cartridge Pack,Online,10,138.98,0.1,1250.84,919.36,331.48,Credit Card,3.9,False,F. Tan,7,Social,Priority client
ORD-100561,2025-07-02,CUST-1030,Corporate,South,Office Supplies,Ink Cartridge Pack,Online,9,123.48,0.0,1111.29,862.17,249.12,Bank Transfer,4.0,False,H. Navarro,6,,Priority client
ORD-100562,2025-06-24,CUST-1027,Corporate,North,Furniture,Executive Chair,Partner,9,513.94,0.05,4394.21,3034.33,1359.88,Purchase Order,4.3,False,B. Santos,9,Email,Follow-up required
ORD-100563,2025-11-09,CUST-1053,Small Business,South,Technology,Cloud Security Suite,Corporate Sales,1,960.49,0.15,816.42,616.26,200.15,Purchase Order,,False,H. Navarro,2,Direct,
